"Month","Time Period","Mode","Bus Type","Question Text","Category","Measure","Score Grain","Score Type","Score","Sample Size"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Very Satisfied","Percent of Respondents","24.88618343545","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Very Dissatisfied","Percent of Respondents","9.06862999467","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Satisfied","Percent of Respondents","47.863153913","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Dissatisfied","Percent of Respondents","18.18203265689","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Very Satisfied","Percent of Respondents","18.50121322743","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Very Dissatisfied","Percent of Respondents","12.64590925595","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Satisfied","Percent of Respondents","46.71329806547","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Dissatisfied","Percent of Respondents","22.13957945115","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Very Satisfied","Percent of Respondents","19.09585126282","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Very Dissatisfied","Percent of Respondents","11.88717492457","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Dissatisfied","Percent of Respondents","22.85088095681","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Overall Satisfaction","Satisfaction","Overall Line","Very Satisfied","Percent of Respondents","25.60338731491","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Overall Satisfaction","Satisfaction","Overall Line","Very Dissatisfied","Percent of Respondents","8.04490775474","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Overall Satisfaction","Satisfaction","Overall Line","Satisfied","Percent of Respondents","48.3686613624","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Overall Satisfaction","Satisfaction","Overall Line","Dissatisfied","Percent of Respondents","17.98304356796","2,436"
"2025-07-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Very Satisfied","Percent of Respondents","16.97222205298","2,436"
"2025-07-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Very Dissatisfied","Percent of Respondents","8.92557150124","2,436"
"2025-07-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Satisfied","Percent of Respondents","52.32641221285","2,436"
"2025-07-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Dissatisfied","Percent of Respondents","21.77579423293","2,436"
"2025-07-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Very Satisfied","Percent of Respondents","13.27427516256","2,436"
"2025-07-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Very Dissatisfied","Percent of Respondents","12.4516990742","2,436"
"2025-07-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Satisfied","Percent of Respondents","49.332639099","2,436"
"2025-07-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Dissatisfied","Percent of Respondents","24.94138666425","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Very Satisfied","Percent of Respondents","26.04912155351","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Very Dissatisfied","Percent of Respondents","10.66570076248","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Satisfied","Percent of Respondents","42.61666060933","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Dissatisfied","Percent of Respondents","20.66851707469","2,436"
"2025-07-01",,"Subway",,"How safe do you feel using the subway system?  Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","System Safety","Safety Score","Average Score (1-10)","6.20906744573","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Very Unsafe","Percent of Respondents","7.3082871078","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Very Safe","Percent of Respondents","32.80372958661","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Unsafe","Percent of Respondents","16.42275720852","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Safe","Percent of Respondents","43.46522609707","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Very Unsafe","Percent of Respondents","7.53082374784","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Very Safe","Percent of Respondents","29.3607173482","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Unsafe","Percent of Respondents","17.91107996181","2,436"
"2025-07-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Safe","Percent of Respondents","45.19737894215","2,436"
"2025-07-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Reduction in QOL Concerns","Percent of Respondents","37.92230788289","2,436"
"2025-07-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Personal Security Concerns","Percent of Respondents","11.03102672163","2,436"
"2025-07-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","More Weekend Service","Percent of Respondents","30.08459416836","2,436"
"2025-07-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","More Weekday Service","Percent of Respondents","15.73689603729","2,436"
